CODIGO,ATIVIDADE,ESCORE,RACIONAL
3314710,MANUTENCAO REPARACAO MAQ EQUIP P/USO GERAL NAO ESPECI ANTERIOR,10,Risco remoto de envolvimento com atividades ilIcitas
3314711,MANUTENCAO REPARACAO MAQ EQUIP PARA AGRICULTURA E PECUARIA,10,Risco remoto de envolvimento com atividades ilIcitas
3314712,MANUTENCAO E REPARACAO DE TRATORES AGRICOLAS,10,Risco remoto de envolvimento com atividades ilIcitas
3314713,MANUTENCAO E REPARACAO DE MAQUINAS-FERRAMENTA,10,Risco remoto de envolvimento com atividades ilIcitas
3314714,MANUTENCAO REPARACAO MAQ EQUIP P/PROSPECCAO EXTRACAO DE PETROLEO,10,Risco remoto de envolvimento com atividades ilIcitas
3314715,MANUTENCAO REPARACAO MAQ EQUIP P/EXTRACAO MIN EXC EXTRA PETROLEO,10,Risco remoto de envolvimento com atividades ilIcitas
3314716,"MANUTENCAO E REPARACAO DE TRATORES, EXCETO AGRICOLAS",10,Risco remoto de envolvimento com atividades ilIcitas
3314717,MANUTENCAO REPARACAO MAQ EQ TERRAPL PAV CONST EXCETO TRATORES,10,Risco remoto de envolvimento com atividades ilIcitas
3314718,MANUTENCAO REPARACAO MAQ P/IND METALURGICA EXC MAQ-FERRAMENTA,10,Risco remoto de envolvimento com atividades ilIcitas
3314719,"MANUTENCAO REPARACAO MAQ EQ P/IND DE ALIMENTOS, BEBIDAS E FUMO",10,Risco remoto de envolvimento com atividades ilIcitas
3314720,MANUTENCAO REPARACAO MAQ EQ P/IND TEXTIL VEST COURO E CALCADOS,10,Risco remoto de envolvimento com atividades ilIcitas
3314721,MANUTENCAO REPARACAO MAQ APAR P/IND CELULOSE PAP PPLAO ARTEFATOS,10,Risco remoto de envolvimento com atividades ilIcitas
3314722,MANUTENCAO REPARACAO MAQ APARELHOS PARA A INDUSTRIA DO PLASTICO,10,Risco remoto de envolvimento com atividades ilIcitas
3314799,MANUTENCAO REPARACAO OUT MAQ EQ P/IND NAO ESPECI ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
3315500,MANUTENCAO E REPARACAO DE VEICULOS FERROVIARIOS,10,Risco remoto de envolvimento com atividades ilIcitas
3316300,MANUTENCAO E REPARACAO DE AERONAVES,10,Risco remoto de envolvimento com atividades ilIcitas
3316301,MANUTENCAO E REPARACAO DE AERONAVES EXCETO A MANUTENCAO NA PISTA,10,Risco remoto de envolvimento com atividades ilIcitas
3316302,MANUTENCAO DE AERONAVES NA PISTA,10,Risco remoto de envolvimento com atividades ilIcitas
3317100,MANUTENCAO E REPARACAO DE EMBARCACOES,10,Risco remoto de envolvimento com atividades ilIcitas
3317101,MANUTENCAO E REPARACAO DE EMBARCACOES E ESTRUTURAS FLUTUANTES,10,Risco remoto de envolvimento com atividades ilIcitas
3317102,MANUTENCAO E REPARACAO DE EMBARCACOES PARA ESPORTE E LAZER,10,Risco remoto de envolvimento com atividades ilIcitas
3319800,MANUTENCAO REPARACAO EQUIP PRODUTOS NAO ESPECI ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
3321000,INSTALACAO DE MAQUINAS E EQUIPAMENTOS INDUSTRIAIS,10,Risco remoto de envolvimento com atividades ilIcitas
3329500,INSTALACAO DE EQUIPAMENTOS NAO ESPECIFICADOS ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
3329501,SERVICOS DE MONTAGEM DE MOVEIS DE QUALQUER MATERIAL,10,Risco remoto de envolvimento com atividades ilIcitas
3329599,INSTALACAO DE OUTROS EQUIPAMENTOS NAO ESPECIFICADOS ANTERIOR,10,Risco remoto de envolvimento com atividades ilIcitas
4511102,"COMERCIO A VAREJO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS USADOS",100,ComErcio de bens de luxo ou de alto valor
4744002,COMERCIO VAREJISTA DE MADEIRA E ARTEFATOS,10,Risco remoto de envolvimento com atividades ilIcitas
3511500,GERACAO DE ENERGIA ELETRICA,10,Risco remoto de envolvimento com atividades ilIcitas
3511501,GERACAO DE ENERGIA ELETRICA,10,Risco remoto de envolvimento com atividades ilIcitas
3512300,TRANSMISSAO DE ENERGIA ELETRICA,10,Risco remoto de envolvimento com atividades ilIcitas
3513100,COMERCIO ATACADISTA DE ENERGIA ELETRICA,10,Risco remoto de envolvimento com atividades ilIcitas
3514000,DISTRIBUICAO DE ENERGIA ELETRICA,10,Risco remoto de envolvimento com atividades ilIcitas
3520400,PROD GAS PROCESS GAS NATURAL DISTRI COMBUST GASOSO P/REDE URBANA,10,Risco remoto de envolvimento com atividades ilIcitas
3520401,PRODUCAO DE GAS; PROCESSAMENTO DE GAS NATURAL,10,Risco remoto de envolvimento com atividades ilIcitas
3520402,DISTRIBUICAO DE COMBUSTIVEIS GASOSOS POR REDES URBANAS,10,Risco remoto de envolvimento com atividades ilIcitas
3530100,"PRODUCAO E DISTRIBUICAO DE VAPOR, AGUA QUENTE E AR CONDICIONADO",10,Risco remoto de envolvimento com atividades ilIcitas
3600600,"CAPTACAO, TRATAMENTO E DISTRIBUICAO DE AGUA",10,Risco remoto de envolvimento com atividades ilIcitas
3600601,"CAPTACAO, TRATAMENTO E DISTRIBUICAO DE AGUA",10,Risco remoto de envolvimento com atividades ilIcitas
3600602,DISTRIBUICAO DE AGUA POR CAMINHOES,10,Risco remoto de envolvimento com atividades ilIcitas
3701100,GESTAO DE REDES DE ESGOTO,10,Risco remoto de envolvimento com atividades ilIcitas
3702900,"ATIVIDADES RELACIONADAS A ESGOTO, EXCETO A GESTAO DE REDES",10,Risco remoto de envolvimento com atividades ilIcitas
3811400,COLETA DE RESIDUOS NAO-PERIGOSOS,10,Risco remoto de envolvimento com atividades ilIcitas
3812200,COLETA DE RESIDUOS PERIGOSOS,10,Risco remoto de envolvimento com atividades ilIcitas
3821100,TRATAMENTO E DISPOSICAO DE RESIDUOS NAO-PERIGOSOS,10,Risco remoto de envolvimento com atividades ilIcitas
3822000,TRATAMENTO E DISPOSICAO DE RESIDUOS PERIGOSOS,10,Risco remoto de envolvimento com atividades ilIcitas
3831900,RECUPERACAO DE MATERIAIS METALICOS,10,Risco remoto de envolvimento com atividades ilIcitas
3831901,RECUPERACAO DE SUCATAS DE ALUMINIO,10,Risco remoto de envolvimento com atividades ilIcitas
3831999,"RECUPERACAO DE MATERIAIS METALICOS, EXCETO ALUMINIO",10,Risco remoto de envolvimento com atividades ilIcitas
3832700,RECUPERACAO DE MATERIAIS PLASTICOS,10,Risco remoto de envolvimento com atividades ilIcitas
3839400,RECUPERACAO DE MATERIAIS NAO ESPECIFICADOS ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
3839401,USINAS DE COMPOSTAGEM,10,Risco remoto de envolvimento com atividades ilIcitas
3839499,RECUPERACAO DE MATERIAIS NAO ESPECIFICADOS ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
3900500,DESCONTAMINACAO E OUTROS SERVICOS DE GESTAO DE RESIDUOS,10,Risco remoto de envolvimento com atividades ilIcitas
4110700,INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS,10,Risco remoto de envolvimento com atividades ilIcitas
4120400,CONSTRUCAO DE EDIFICIOS,80,Alto risco de envolvimento com corrupCAo em contratos pUblicos
4211100,CONSTRUCAO DE RODOVIAS E FERROVIAS,80,Alto risco de envolvimento com corrupCAo em contratos pUblicos
4211101,CONSTRUCAO DE RODOVIAS E FERROVIAS,80,Alto risco de envolvimento com corrupCAo em contratos pUblicos
4211102,PINTURA PARA SINALIZACAO EM PISTAS RODOVIARIAS E AEROPORTOS,80,Alto risco de envolvimento com corrupCAo em contratos pUblicos
4212000,CONSTRUCAO DE OBRAS-DE-ARTE ESPECIAIS,100,Alto risco de envolvimento com crime organizado e lavagem de dinheiro
4213800,"OBRAS DE URBANIZACAO - RUAS, PRACAS E CALCADAS",80,Alto risco de envolvimento com corrupCAo em contratos pUblicos
4221900,OBRAS PARA GERACAO E DISTRIBUICAO DE ENERGIA ELETRICA E PARA TELE,80,Alto risco de envolvimento com corrupCAo em contratos pUblicos
4221901,CONSTRUCAO DE BARRAGENS E REPRESAS PARA GERACAO DE ENERGIA ELETRI,80,Alto risco de envolvimento com corrupCAo em contratos pUblicos
4221902,CONSTRUCAO DE ESTACAO E REDE DE DISTRIBUICAO DE ENERGIA ELETRICA,80,Alto risco de envolvimento com corrupCAo em contratos pUblicos
4221903,MANUTENCAO DE REDES DE DISTRIBUICAO DE ENERGIA ELETRICA,80,Alto risco de envolvimento com corrupCAo em contratos pUblicos
4221904,CONSTRUCAO DE ESTACOES E REDES DE TELECOMUNICACOES,80,Alto risco de envolvimento com corrupCAo em contratos pUblicos
4221905,MANUTENCAO DE ESTACOES E REDES DE TELECOMUNICACOES,80,Alto risco de envolvimento com corrupCAo em contratos pUblicos
4222700,CONSTR REDE ABASTECI AGUA COLETA ESGOTO E CONSTRUCOES CORRELATAS,80,Alto risco de envolvimento com corrupCAo em contratos pUblicos
4222701,CONSTR REDE ABAST AGUA COLETA ESGOTO CONSTR CORREL EXC IRRIGACAO,80,Alto risco de envolvimento com corrupCAo em contratos pUblicos
4222702,OBRAS DE IRRIGACAO,80,Alto risco de envolvimento com corrupCAo em contratos pUblicos
4223500,CONSTRUCAO REDES TRANSPORTES POR DUTOS EXCETO PARA AGUA E ESGOTO,80,Alto risco de envolvimento com corrupCAo em contratos pUblicos
4291000,"OBRAS PORTUARIAS, MARITIMAS E FLUVIAIS",80,Alto risco de envolvimento com corrupCAo em contratos pUblicos
4292800,MONTAGEM DE INSTALACOES INDUSTRIAIS E DE ESTRUTURAS METALICAS,10,Risco remoto de envolvimento com atividades ilIcitas
4292801,MONTAGEM DE ESTRUTURAS METALICAS,50,Risco de envolvimento com corrupCAo em contratos pUblicos
4292802,OBRAS DE MONTAGEM INDUSTRIAL,50,Risco de envolvimento com corrupCAo em contratos pUblicos
4299500,OBRAS DE ENGENHARIA CIVIL NAO ESPECIFICADAS ANTERIORMENTE,80,Alto risco de envolvimento com corrupCAo em contratos pUblicos
4299501,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,80,Alto risco de envolvimento com corrupCAo em contratos pUblicos
4299599,OUTRAS OBRAS DE ENGENHARIA CIVIL NAO ESPECIFICADAS ANTERIORMENTE,80,Alto risco de envolvimento com corrupCAo em contratos pUblicos
4311800,DEMOLICAO E PREPARACAO DE CANTEIROS DE OBRAS,50,Risco de envolvimento com corrupCAo em contratos pUblicos
4311801,DEMOLICAO DE EDIFICIOS E OUTRAS ESTRUTURAS,50,Risco de envolvimento com corrupCAo em contratos pUblicos
4311802,PREPARACAO DE CANTEIRO E LIMPEZA DE TERRENO,50,Risco de envolvimento com corrupCAo em contratos pUblicos
4312600,PERFURACOES E SONDAGENS,50,Risco de envolvimento com corrupCAo em contratos pUblicos
4313400,OBRAS DE TERRAPLENAGEM,50,Risco de envolvimento com corrupCAo em contratos pUblicos
4319300,SERVICOS PREPARACAO DO TERRENO NAO ESPECIFICADOS ANTERIORMENTE,50,Risco de envolvimento com corrupCAo em contratos pUblicos
4321500,INSTALACAO E MANUTENCAO ELETRICA,10,Risco remoto de envolvimento com atividades ilIcitas
4322300,"INSTALACAO HIDRAULICA, DE SISTEMA DE VENTILACAO E REFRIGERACAO",10,Risco remoto de envolvimento com atividades ilIcitas
4322301,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",10,Risco remoto de envolvimento com atividades ilIcitas
4322302,INSTALACAO MANUTENCAO SISTEMA CENTRAL AR CONDICIONADO VENT REFRI,10,Risco remoto de envolvimento com atividades ilIcitas
4322303,INSTALACOES DE SISTEMA DE PREVENCAO CONTRA INCENDIO,10,Risco remoto de envolvimento com atividades ilIcitas
4329100,OBRAS INSTALACOES EM CONSTRUCOES NAO ESPECIFICADAS ANTERIORMENTE,50,Risco de envolvimento com corrupCAo em contratos pUblicos
4329101,INSTALACAO DE PAINEIS PUBLICITARIOS,10,Risco remoto de envolvimento com atividades ilIcitas
4329102,INSTALACAO EQ P/ORIENTACAO NAVEGACAO MARITIMA FLUVIAL LACUSTRE,10,Risco remoto de envolvimento com atividades ilIcitas
4329103,INSTALACAO MANUT REPAR ELEVADOR ESCAD ESTEIR ROL EXC FAB PROPRIA,10,Risco remoto de envolvimento com atividades ilIcitas
4329104,"MONT INST SIST EQ ILUMI SINAL VIAS PUBLICAS, PORTOS E AEROPORTOS",10,Risco remoto de envolvimento com atividades ilIcitas
4329105,"TRATAMENTOS TERMICOS, ACUSTICOS OU DE VIBRACAO",10,Risco remoto de envolvimento com atividades ilIcitas
4329199,OUTRAS OBRAS DE INSTALACOES EM CONSTRUCOES NAO ESPECI ANTERIO,50,Risco de envolvimento com corrupCAo em contratos pUblicos
4330400,OBRAS DE ACABAMENTO,50,Risco de envolvimento com corrupCAo em contratos pUblicos
4330401,IMPERMEABILIZACAO EM OBRAS DE ENGENHARIA CIVIL,50,Risco de envolvimento com corrupCAo em contratos pUblicos
4330402,INSTALACAO PORTA JANELA TETO DIVISOR ARMARIO EMBUT QQ MATERIAL,10,Risco remoto de envolvimento com atividades ilIcitas
4330403,OBRAS DE ACABAMENTO EM GESSO E ESTUQUE,10,Risco remoto de envolvimento com atividades ilIcitas
4330404,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,10,Risco remoto de envolvimento com atividades ilIcitas
4330405,APLICACAO DE REVESTIMENTOS E DE RESINAS EM INTERIORE E EXTERIORE,10,Risco remoto de envolvimento com atividades ilIcitas
4330499,OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO,50,Risco de envolvimento com corrupCAo em contratos pUblicos
4391600,OBRAS DE FUNDACOES,50,Risco de envolvimento com corrupCAo em contratos pUblicos
4399100,SERV ESPECIALIZADO P/CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE,50,Risco de envolvimento com corrupCAo em contratos pUblicos
4399101,ADMINISTRACAO DE OBRAS,50,Risco de envolvimento com corrupCAo em contratos pUblicos
4399102,MONTAGEM E DESMONTAGEM DE ANDAIMES OUTRAS ESTRUTURAS TEMPORARIA,50,Risco de envolvimento com corrupCAo em contratos pUblicos
4399103,OBRAS DE ALVENARIA,50,Risco de envolvimento com corrupCAo em contratos pUblicos
4399104,SERV OPER FORNECI EQ P/TRANSP ELEV CARGA PESSOA P/USO EM OBRAS,50,Risco de envolvimento com corrupCAo em contratos pUblicos
4399105,PERFURACAO E CONSTRUCAO DE POCOS DE AGUA,50,Risco de envolvimento com corrupCAo em contratos pUblicos
4399199,SERV ESPECIALIZADOS P/CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE,50,Risco de envolvimento com corrupCAo em contratos pUblicos
4511100,COMERCIO A VAREJO E POR ATACADO DE VEICULOS AUTOMOTORES,100,ComErcio de bens de luxo ou de alto valor
4511101,"COMERCIO A VAREJO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS NOVOS",100,ComErcio de bens de luxo ou de alto valor
4511102,"COMERCIO A VAREJO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS USADOS",100,ComErcio de bens de luxo ou de alto valor
4511103,COM ATACADO DE AUTOMOVEIS CAMIONETAS UTILITARIOS NOVOS E USADOS,100,ComErcio de bens de luxo ou de alto valor
4511104,COMERCIO POR ATACADO DE CAMINHOES NOVOS E USADOS,100,ComErcio de bens de luxo ou de alto valor
4511105,COMERCIO POR ATACADO DE REBOQUES E SEMI-REBOQUES NOVOS E USADOS,100,ComErcio de bens de luxo ou de alto valor
4511106,COMERCIO POR ATACADO DE ONIBUS E MICROONIBUS NOVOS E USADOS,100,ComErcio de bens de luxo ou de alto valor
4512900,REPRES COMERCIAIS E AGENTES DO COMERCIO DE VEICULOS AUTOMOTORES,100,ComErcio de bens de luxo ou de alto valor
4512901,REPRES COMERCIAIS E AGENTES DO COMERCIO DE VEICULOS AUTOMOTORES,100,ComErcio de bens de luxo ou de alto valor
4512902,COMERCIO SOB CONSIGNACAO DE VEICULOS AUTOMOTORES,100,ComErcio de bens de luxo ou de alto valor
4520000,MANUTENCAO E REPARACAO DE VEICULOS AUTOMOTORES,10,Risco remoto de envolvimento com atividades ilIcitas
4520001,SERVICOS MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES,10,Risco remoto de envolvimento com atividades ilIcitas
4520002,SERV LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES,10,Risco remoto de envolvimento com atividades ilIcitas
4520003,SERV DE MANUTENCAO E REPARACAO ELETRICA DE VEICULOS AUTOMOTORES,10,Risco remoto de envolvimento com atividades ilIcitas
4520004,SERVICOS DE ALINHAMENTO E BALANCEAMENTO DE VEICULOS AUTOMOTORES,10,Risco remoto de envolvimento com atividades ilIcitas
4520005,SERV DE LAVAGEM LUBRIFICACAO E POLIMENTO DE VEICULOS AUTOMOTORES,80,Risco de envolvimento com crime organizado e lavagem de dinheiro
4520006,SERVICOS DE BORRACHARIA PARA VEICULOS AUTOMOTORES,10,Risco remoto de envolvimento com atividades ilIcitas
4520007,SERVI INSTAL MANUTENCAO REPARACAO ACESSORIOS P/VEICULO AUTOMOTOR,10,Risco remoto de envolvimento com atividades ilIcitas
4530700,COMERCIO DE PECAS E ACESSORIOS PARA VEICULOS AUTOMOTORES,10,Risco remoto de envolvimento com atividades ilIcitas
4530701,COM ATACADO DE PECAS E ACESSORIOS NOVOS PARA VEICULO AUTOMOTOR,10,Risco remoto de envolvimento com atividades ilIcitas
4530702,COMERCIO POR ATACADO DE PNEUMATICOS E CAMARAS-DE-AR,10,Risco remoto de envolvimento com atividades ilIcitas
4530703,COM VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES,10,Risco remoto de envolvimento com atividades ilIcitas
4530704,COM VAREJO DE PECAS E ACESSORIOS USADOS PARA VEICULO AUTOMOTOR,10,Risco remoto de envolvimento com atividades ilIcitas
4530705,COMERCIO A VAREJO DE PNEUMATICOS E CAMARAS-DE-AR,10,Risco remoto de envolvimento com atividades ilIcitas
4530706,REPRES COMAL AGEN COM PECA ACESS NOVO USADO P/VEICULO AUTOMOTOR,10,Risco remoto de envolvimento com atividades ilIcitas
4541200,"COM ATACADO E A VAREJO DE MOTOCICLETAS, PECAS E ACESSORIOS",100,ComErcio de bens de luxo ou de alto valor
4541201,COMERCIO POR ATACADO DE MOTOCICLETAS E MOTONETAS,100,ComErcio de bens de luxo ou de alto valor
4541202,COM ATACADO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS,10,Risco remoto de envolvimento com atividades ilIcitas
4541203,COMERCIO A VAREJO DE MOTOCICLETAS E MOTONETAS NOVAS,100,ComErcio de bens de luxo ou de alto valor
4541204,COMERCIO A VAREJO DE MOTOCICLETAS E MOTONETAS USADAS,100,ComErcio de bens de luxo ou de alto valor
4541205,COM A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS,10,Risco remoto de envolvimento com atividades ilIcitas
4541206,COMERCIO  VAREJO DE PECAS E ACESSORIOS NOVOS PARA MOTOCICLETAS E M,10,Risco remoto de envolvimento com atividades ilIcitas
4542100,"REPRES COMAL AGENTE DO COM DE MOTOCICLETAS, PECAS E ACESSORIOS",100,ComErcio de bens de luxo ou de alto valor
4542101,"REPRES COMAL AGENTE DO COM DE MOTOCICLETAS, PECAS E ACESSORIOS",100,ComErcio de bens de luxo ou de alto valor
4542102,COMERCIO SOB CONSIGNACAO DE MOTOCICLETAS E MOTONETAS,100,ComErcio de bens de luxo ou de alto valor
4543900,MANUTENCAO E REPARACAO DE MOTOCICLETAS E MOTONETAS,10,Risco remoto de envolvimento com atividades ilIcitas
4611700,REPRES COMAL AGENTE COM MATERIA-PRIMA AGRICOLA E ANIMAIS VIVOS,80,Risco de envolvimento com crime organizado e crimes ambientais
4612500,REPRES COMAL AGENTE COM COMBUST MINERAL PROD SIDERURGICO QUIMICO,80,Risco de envolvimento com crime organizado e lavagem de dinheiro
4613300,REPRES COMAL AGENTE COM MADEIRA MATERIAL CONSTRUCAO E FERRAGENS,80,Risco de envolvimento com crime organizado e crimes ambientais
4614100,REPRES COMAL AGENTES COM MAQ EQUIP EMBARCACOES E AERONAVES,100,ComErcio de bens de luxo ou de alto valor
4615000,REPRES COMAL AGENTE COM ELETRODOMESTICO MOVEL ART USO DOMESTICO,10,Risco remoto de envolvimento com atividades ilIcitas
4616800,REPRES COMAL AGENTE COM TEXTIL VESTUARIO CALCADO ART DE VIAGEM,10,Risco remoto de envolvimento com atividades ilIcitas
4617600,"REPRES COMAL AGENTE COM DE PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO",10,Risco remoto de envolvimento com atividades ilIcitas
4618400,REPRES COMAL AGENTE COM ESPEC PRODUTO NAO ESPECI ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
4618401,REPRES COMAL AGENTE COM MEDICAMENTO COSMETICO PROD PERFUMARIA,50,Risco de envolvimento com corrupCAo em contratos pUblicos
4618402,REPRES COMAL AGENTE COM INSTRU MAT ODONTO-MEDICO-HOSPITALARES,50,Risco de envolvimento com corrupCAo em contratos pUblicos
4618403,"REPRES COMAL AGENTE COM JORNAIS, REVISTAS E OUTRAS PUBLICACOES",10,Risco remoto de envolvimento com atividades ilIcitas
4618499,OUTROS REPRES COMAL AGENTE COM ESPECI PROD NAO ESPECI ANTERIOR,100,ComErcio de bens de luxo ou de alto valor
4619200,REPRES COMAL AGENTE COM MERCADORIAS EM GERAL NAO ESPECIALIZADO,10,Risco remoto de envolvimento com atividades ilIcitas
4621400,COMERCIO ATACADISTA DE CAFE EM GRAO,10,Risco remoto de envolvimento com atividades ilIcitas
4622200,COMERCIO ATACADISTA DE SOJA,10,Risco remoto de envolvimento com atividades ilIcitas
4623100,COM ATAC ANIMAL VIVO ALI P/ANIMAL MAT-PRIMA AGRI EXC CAFE E SOJA,80,Risco de envolvimento com crime organizado e lavagem de dinheiro
4623101,COMERCIO ATACADISTA DE ANIMAIS VIVOS,80,Risco de envolvimento com crime organizado e lavagem de dinheiro
4623102,COM ATAC COURO LA PELE OUTRO SUBPROD NAO-COMEST DE ORIGEM ANIMAL,10,Risco remoto de envolvimento com atividades ilIcitas
4623103,COMERCIO ATACADISTA DE ALGODAO,10,Risco remoto de envolvimento com atividades ilIcitas
4623104,COMERCIO ATACADISTA DE FUMO EM FOLHA NAO BENEFICIADO,70,"Risco de envolvimento com crime organizado, sonegaCAo fiscal e lavagem de dinheiro"
4623105,COMERCIO ATACADISTA DE CACAU,10,Risco remoto de envolvimento com atividades ilIcitas
4623106,"COMERCIO ATACADISTA DE SEMENTES, FLORES, PLANTAS E GRAMAS",10,Risco remoto de envolvimento com atividades ilIcitas
4623107,COMERCIO ATACADISTA DE SISAL,10,Risco remoto de envolvimento com atividades ilIcitas
4623108,COM ATAC MATERIA-PRIMA AGRI C/ATIV FRACIO ACONDICI ASSOCIADA,10,Risco remoto de envolvimento com atividades ilIcitas
4623109,COMERCIO ATACADISTA DE ALIMENTOS PARA ANIMAIS,10,Risco remoto de envolvimento com atividades ilIcitas
4623199,COM ATAC MATERIA-PRIMA AGRICOLAS NAO ESPECIFICADAS ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
4631100,COMERCIO ATACADISTA DE LEITE E LATICINIOS,10,Risco remoto de envolvimento com atividades ilIcitas
4632000,"COM ATAC CEREAL LEGUMINOSA BENEF FARINHAS, AMIDOS E FECULAS",10,Risco remoto de envolvimento com atividades ilIcitas
4632001,COMERCIO ATACADISTA DE CEREAIS E LEGUMINOSAS BENEFICIADOS,10,Risco remoto de envolvimento com atividades ilIcitas
4632002,"COMERCIO ATACADISTA DE FARINHAS, AMIDOS E FECULAS",10,Risco remoto de envolvimento com atividades ilIcitas
4632003,COM AT CER LEG BENEF FARI AMID FECULA C/ATIV FRACI ACONDIC ASSOC,10,Risco remoto de envolvimento com atividades ilIcitas
4633800,COMERCIO ATACADISTA DE HORTIFRUTIGRANJEIROS,10,Risco remoto de envolvimento com atividades ilIcitas
4633801,COM ATAC FRUTA VERDURA RAIZ TUBERC HORTALICAS E LEGUMES FRESCOS,10,Risco remoto de envolvimento com atividades ilIcitas
4633802,COMERCIO ATACADISTA DE AVES VIVAS E OVOS,10,Risco remoto de envolvimento com atividades ilIcitas
4633803,COM ATAC COELHO E OUTROS PEQUENOS ANIMAIS VIVOS PARA ALIMENTACAO,10,Risco remoto de envolvimento com atividades ilIcitas
4634600,"COMERCIO ATACADISTA DE CARNES, PRODUTOS DA CARNE E PESCADO",10,Risco remoto de envolvimento com atividades ilIcitas
4634601,COMERCIO ATACADISTA DE CARNES BOVINAS E SUINAS E DERIVADOS,10,Risco remoto de envolvimento com atividades ilIcitas
4634602,COMERCIO ATACADISTA DE AVES ABATIDAS E DERIVADOS,10,Risco remoto de envolvimento com atividades ilIcitas
4634603,COMERCIO ATACADISTA DE PESCADOS E FRUTOS DO MAR,10,Risco remoto de envolvimento com atividades ilIcitas
4634699,COMERCIO ATACADISTA DE CARNES E DERIVADOS DE OUTROS ANIMAIS,10,Risco remoto de envolvimento com atividades ilIcitas
4635400,COMERCIO ATACADISTA DE BEBIDAS,10,Risco remoto de envolvimento com atividades ilIcitas
4635401,COMERCIO ATACADISTA DE AGUA MINERAL,10,Risco remoto de envolvimento com atividades ilIcitas
4635402,"COMERCIO ATACADISTA DE CERVEJA, CHOPE E REFRIGERANTE",10,Risco remoto de envolvimento com atividades ilIcitas
4635403,COM ATAC BEBIDAS C/ATIV DE FRACIONAMENTO ACONDICIONAMENTO ASSOCI,10,Risco remoto de envolvimento com atividades ilIcitas
4635499,COMERCIO ATACADISTA DE BEBIDAS NAO ESPECIFICADAS ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
4636200,COMERCIO ATACADISTA DE PRODUTOS DO FUMO,70,"Risco de envolvimento com crime organizado, sonegaCAo fiscal e lavagem de dinheiro"
4636201,COMERCIO ATACADISTA DE FUMO BENEFICIADO,70,"Risco de envolvimento com crime organizado, sonegaCAo fiscal e lavagem de dinheiro"
4636202,"COMERCIO ATACADISTA DE CIGARROS, CIGARRILHAS E CHARUTOS",70,"Risco de envolvimento com crime organizado, sonegaCAo fiscal e lavagem de dinheiro"
4637100,COM ATAC ESPECIAL PROD ALIMENTICIOS NAO ESPECI ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
4637101,"COMERCIO ATACADISTA DE CAFE TORRADO, MOIDO E SOLUVEL",10,Risco remoto de envolvimento com atividades ilIcitas
4637102,COMERCIO ATACADISTA DE ACUCAR,10,Risco remoto de envolvimento com atividades ilIcitas
4637103,COMERCIO ATACADISTA DE OLEOS E GORDURAS,10,Risco remoto de envolvimento com atividades ilIcitas
4637104,"COMERCIO ATACADISTA DE PAES, BOLOS, BISCOITOS E SIMILARES",10,Risco remoto de envolvimento com atividades ilIcitas
4637105,COMERCIO ATACADISTA DE MASSAS ALIMENTICIAS,10,Risco remoto de envolvimento com atividades ilIcitas
4637106,COMERCIO ATACADISTA DE SORVETES,10,Risco remoto de envolvimento com atividades ilIcitas
4637107,"COM ATAC DE CHOCOLATES, CONFEITOS, BALAS, BOMBONS E SEMELHANTES",10,Risco remoto de envolvimento com atividades ilIcitas
4637199,COM ATAC ESPECIAL OUTRO PROD ALIMENT NAO ESPECI ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
4639700,COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS EM GERAL,10,Risco remoto de envolvimento com atividades ilIcitas
4639701,COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS EM GERAL,10,Risco remoto de envolvimento com atividades ilIcitas
